textID,text,selected_text,sentiment
2a23171680,"sorry, i`m back.. food was calling my name..lol..all is good here and hi! , sorry i haven`t said sooner lol","sorry, i`m back.. food was calling my name..lol..all is good here and hi! , sorry i haven`t said sooner",neutral
f9b667e1ed,_tech i just woke up a little while ago i did sleep a couple of hours lol i`m wide awake now,just woke up a little while ago i did sleep a couple of hours lol i`m wide awake now,neutral
60bbcd57ef,) nice. i want it. i`ll get the pirated. ) i miss you,nice. i want it. i`ll get the pirated. ) i miss you,neutral
0ddec2e8c6,forget completely abt uploading the assignemtn. only remmebered cos of ur twit.,forget completely abt uploading the assignemtn. only remmebered cos of ur twit,neutral
f0f0292e6c,"awe yeah, it`s more fun revising with others but you get distracted easier >.< yeah i`m tired, revising history","it`s more fun revising with others but you get distracted easier >.< yeah i`m tired,",neutral
fe6f10177d,"_x i was listening to that earlier and the other day, i was planning something with my friends and i said that. they were ...","i was listening to that earlier and the other day, i was planning something with my friends and i said that. they were ...",neutral
4f2a6454af,evenin` tweeties. phew it`s been hot! not that i`m complaining. walked 4 miles into town today and felt all hot `n sweaty was nice tho.,felt all hot `n sweaty was nice tho.,neutral
0216f668c9,woot! lol it`s gonna be hard to send this one back,woot! lol it`s gonna be hard to send this one ba,neutral
81b805d5ec,i totally felt bad for the guy. haha im good i miss you guys!,felt bad for the guy. haha im good i miss you guys,neutral
7fc2b79810,hope you get your car today hate anything that stops me from my work ;),hope you get your car today hate anything that stops me from my work,neutral
bc6d3408ee,"_hemmat she`s mad coz she purposely let you step on her foot, n thought you would give her a kiss to compensate, but you didn`t","she`s mad coz she purposely let you step on her foot, n thought you would give her a kiss to compensate, but you didn`t",neutral
6a3bf13772,poor stuart... i was wondering where he was! moving day today!i expect a welcome cake or case neighbor .... hehehe,poor stuart... i was wonde,neutral
8093ff4222,whn r u goin to europe?,whn r u goin to europe,neutral
03c0a20b7a,lol - funny thing is - i don`t even know what class or even race half of the people in our group are yes - i am that clueless,- i am that clueles,neutral
18cf31009a,... i have phone calls like that often .. different subject - same result of feeling beaten to pulp and left for dead,. i have phone calls like that often .. different subject - same result of feeling beaten to pulp and left for dead,neutral
2632d2c401,hey 'keep clear' (robluketic live > http://ustre.am/2w5v),hey 'keep clear',neutral
b5fe8c6909,omg that little girl on bgt!!!!!!!!,omg that little girl on bgt!!,neutral
7449ddd855,going outro... peace.,peace.,neutral
de93577e03,"i knew that, jus givin u a hard time hehe",u a hard time hehe,neutral
1556b527e4,"for about 3-4 weeks now i got 3 different pairs of strighters thinking they wasn`t working, just realised it was on the lowest setting",just realised it was on the lowest setting,neutral
abb4ec45c5,re-pinging _b: is it pathetic that i .... or am i just pathetic ? naw you a cutie,is it pathetic that i .... or am i just pathetic ? naw you a cutie,neutral
01cf51125c,check out review for the movie fighting - http://bit.ly/fle9j hilarious!! leave this guy a comment!,hilarious,neutral
9bc9dd6eda,my besties. if only was there. on twitpic: http://twitpic.com/67hac - my besties. if only .. http://twitpic.com/67hac,my besties. if only was there. on twitpic: http://twitpic.com/67hac - my besties. if only .. http://twitpic.com/67ha,neutral
391465fd61,i joined this because i think my smith chips invent a flavour competion entry wont be recognised its sweetpotatoe and seasalt flavour ?,i joined this because i think my smith chips invent a flavour competion entry wont be recognised its sweetpotatoe and seasalt flavour,neutral
a3f639a5b9,lol...i am greedy. i`m craving coldstone again.,m greedy.,neutral
1f21f4239e,"frak. i like sunshine, but i do not like heat headaches shame, because today was lovely otherwise.","i like sunshine, but i do not like heat headaches shame,",neutral
7432bb79b0,!! we will miss thomas but have to move on. so watch this! http://bit.ly/r6rfc,!! we will miss thomas but have to move on. so watch this!,neutral
69347cba82,breaking news: the broiler at burger king is down. there will be no burgers at burger king at lunch! at least chicken fries were there!,the broiler at burger king is down. there will be no burgers at burger king at lunch! at least chicken fries were there!,neutral
29174d967f,'the truth is hiding in your eyes' paramore ï¿½ decode ? http://blip.fm/~5ytke,'the truth is hiding in your eyes' paramore ï¿½ decode,neutral
298ef613d3,haha you are just as bad as i am.... well perhaps a little less retarded . i am attempting to knit myself gloves this winter,haha you are just as bad as i am.... well perhaps a little less retarded,neutral
fa168135cf,_1990 i kno i came in coz the sun kept going behind the clouds but now it has come back sat in my window now on the floor lol,i kno i came in coz the sun kept going behind the clouds but now it has come back sat in my window now on the floor lol,neutral
2de1bcb225,"07 !!! it`s bloody quick,, even my gran could drift it http://twitpic.com/4ja93","it`s bloody quick,, even my gran could drift it",neutral
bcee9ad1b5,"ive been up since 530,i hate wen i cant sleep. garys takn a nap and i mite do the same",i hate wen i cant sleep.,neutral
babb367967,"well, i was under the impression most people have the urge to buy new sofas to be fair, we`re not tiling, we have a man for that","well, i was under the impression most people have the urge to buy new sofas to be fair, we`re not tiling, we have a man for th",neutral
b4371ac334,is over it. http://plurk.com/p/rp5np,is over it.,neutral
804cf4d6f4,"tgif but its so rainy and blah outside! i need sun trying to figure out what to do tonight, i want to go to prov to the hookah bar.","tgif but its so rainy and blah outside! i need sun trying to figure out what to do tonight, i want to go to prov to the hookah bar",neutral
b6c0001c04,having internet access on board means i can see what bad weather we are flying into http://bit.ly/h14tw,having internet access on board means i can see what bad weather we are flying into,neutral
c5de5361d2,does anyone out there want to be really awesome and buy me one of these for my birthday? http://poprl.com/1vn0,does anyone out there want to be really awesome and buy me one of these for my birthday? ht,neutral
e6bda7e47b,says goodmorning. http://plurk.com/p/x2bm1,says goodmorning.,neutral
9c4c75d53b,"http://twitpic.com/449yj - if i say 'mystery science theatre 3000', does that mean anything to you?","- if i say 'mystery science theatre 3000', does that mean anything to you?",neutral
76d03aa370,so my friends are coming to see you on nyc...but im on stupid vaca in the stupid cayman islands so i cnt go iloveyou<3,.but im on stupid vaca in the stupid cayman islands so i cnt go iloveyou<3,neutral
e33b6aca9f,; another friday night cancel. probably movies with just ashley.,another friday night cancel. probably movies with just ashley.,neutral
d14c9370ae,_sm do you know why we have two categories on our website? i`m trying to remove one but i can`t.,do you know why we have two categories on our website? i`m trying to remove one but i can`t.,neutral
879c1d41a5,"lol! considering the recent debate on dl, i`m not touching the bad boy thing. i like the logical ones.","lol! considering the recent debate on dl, i`m not touching the bad boy thing. i like the logical ones",neutral
ff77427519,"will do it in a couple od days , when i have more time., for now i need to get some sleep. night night all. peace.!!!!","will do it in a couple od days , when i have more time., for now i need to get some sleep. night night all. pe",neutral
336b9cfc93,xdxdxd you crazy little thing why didnï¿½t you get off the train and hug me????,dxd you crazy little thing why didnï¿½t you get off the train and hug me???,neutral
a62400eeb0,"trending you say? well, there`s tweetcannon http://tinyurl.com/odrza4","trending you say? well, there`s",neutral
03da4106d7,_kat why not?? ****,why not??,neutral
d2e9eadb57,ustream replay for control your rankings. http://www.controlyourrankings.com/launch1/ustream.html,ustream replay for control your rankings.,neutral
481e43e353,can`t sleep so i`m watching some more gilmore girls,can`t sleep so,neutral
c2dfc5875c,"jamie @ sean cody, up for some angry ****?: jamie @ sean cody, i wouldn`t piss this one off hey there guys, do.. http://tinyurl.com/ddyyd6","amie @ sean cody, up for some angry ****?: jamie @ sean cody, i wouldn`t piss this one off hey there guys, do.. http://tinyurl.com/ddyyd6",neutral
44cf670176,"haha, it`ll be gross by the time it comes back. tell you what .. we`ll yum! vancouver some malay spot soon, or just go indian","haha, it`ll be gross by the time it comes back. tell you what .. we`ll yum! vancouver some malay spot soon, or just go india",neutral
556d273874,http://tinyurl.com/cyonct vote for rob,vote for rob,neutral
c28465b668,google ... show me apples ... i only want to see images with green in them: http://tinyurl.com/clrbau cool,google ... show me apples ... i only want to see images with green in them:,neutral
e4e22625b0,-- 5/31 marks the end of our roommate era. and you never made wontons for me again.,1 marks the end of our roommate era. and you never made wontons for me again.,neutral
6e07eb34b4,link !,link,neutral
ce277c9380,"gonna be in bed soon as friday`s over soon, would like to plug in!!","gonna be in bed soon as friday`s over soon, would like to plug in",neutral
c0da406e23,samee well i aint a man i am a girl obv nd i am 14 lol i aint no1 special or not famous or rich wish to be tho ****,samee well i aint a man i am a girl obv nd i am 14 lol i aint no1 special or not famous or rich wish to be tho,neutral
6cf2428a33,i`m like so upset with you.. haha.. you never told me the 411..,i`m like so upset with you.. haha..,neutral
